customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date
8561,47,Male,India,48588,14,25,28.1,10,28,0.2,0,Very satisfied with my purchase.,2025-05-17
8562,67,Female,USA,50367,66,11,42.53,1,21,0.38,0,Love the products and fast shipping.,2025-08-27
8563,23,Male,France,39374,92,20,55.76,5,22,0.06,0,Excellent customer service.,2025-08-23
8564,67,Male,France,77203,48,15,41.19,3,25,0.86,0,Good quality and value for money.,2025-10-01
8565,64,Male,India,92016,66,19,59.66,3,28,0.42,0,Very satisfied with my purchase.,2025-08-20
8566,66,Female,Brazil,34569,51,8,32.69,0,3,0.75,1,"Poor quality, item broke after a week.",2023-12-02
8567,35,Male,USA,70067,12,5,26.87,0,13,0.72,1,I will not be shopping here again.,2023-10-31
8568,32,Male,Canada,124501,8,33,44.49,12,18,0.96,0,The website is easy to use.,2025-10-13
8569,20,Female,India,35620,70,12,36.43,1,15,0.73,1,The product did not match the description.,2025-03-04
8570,20,Female,Germany,69368,39,12,35.95,1,7,0.84,0,The website is easy to use.,2025-06-11
8571,18,Female,Australia,142134,61,15,54.94,0,22,0.09,0,Excellent customer service.,2025-06-21
8572,69,Male,France,61927,42,11,42.94,1,12,0.98,0,Excellent customer service.,2025-05-13
8573,40,Female,Germany,60578,70,31,45.12,11,23,0.57,0,Excellent customer service.,2025-06-03
8574,22,Female,UK,139944,70,19,60.31,2,8,0.44,0,"Great experience, will shop again!",2025-05-19
8575,26,Male,Australia,110341,87,22,59.79,4,14,0.99,0,Good quality and value for money.,2025-08-26
8576,39,Male,India,29598,36,6,25.18,0,4,0.92,0,"Great experience, will shop again!",2025-06-25
8577,29,Male,UK,44123,76,14,53.65,2,20,0.03,0,Excellent customer service.,2025-05-16
8578,24,Female,Canada,54793,19,10,43.23,3,30,0.17,0,Very satisfied with my purchase.,2025-08-04
8579,42,Male,Germany,115065,8,27,43.59,11,28,0.26,0,The website is easy to use.,2025-05-30
8580,23,Female,USA,147876,30,22,47.12,5,6,0.32,0,Very satisfied with my purchase.,2025-10-19
8581,50,Male,USA,72078,90,28,52.96,8,19,0.37,0,Excellent customer service.,2025-07-06
8582,53,Female,Germany,75016,25,31,36.86,13,17,0.66,0,Love the products and fast shipping.,2025-07-21
8583,51,Female,UK,177301,42,35,64.25,10,10,0.51,0,Very satisfied with my purchase.,2025-10-13
8584,46,Female,USA,176056,85,20,74.32,1,17,0.59,0,Very satisfied with my purchase.,2025-08-06
8585,67,Male,Canada,99850,78,31,56.78,9,20,0.8,0,Good quality and value for money.,2025-09-14
8586,41,Male,UK,125831,43,17,45.4,2,5,0.6,0,Good quality and value for money.,2025-09-20
8587,43,Female,Germany,66525,92,17,59.18,2,27,0.38,0,"Great experience, will shop again!",2025-06-22
8588,19,Female,India,20941,60,8,38.95,1,8,0.12,0,Love the products and fast shipping.,2025-09-18
8589,23,Male,South Africa,31474,13,14,23.18,5,28,0.68,0,Excellent customer service.,2025-10-24
8590,45,Female,Brazil,41594,25,13,35.25,4,20,0.18,1,Shipping was too slow.,2024-11-19
8591,22,Male,Germany,138934,1,13,44.02,3,28,0.93,0,Love the products and fast shipping.,2025-06-13
8592,49,Male,Germany,63924,24,21,40.5,7,15,0.73,1,Customer service was unhelpful.,2024-11-27
8593,70,Male,USA,74145,13,18,40.12,6,13,0.42,0,The website is easy to use.,2025-06-01
8594,38,Male,France,50484,62,25,36.32,8,21,0.02,0,"Great experience, will shop again!",2025-08-26
8595,28,Male,UK,63931,65,20,45.79,4,8,0.2,0,"Great experience, will shop again!",2025-06-06
8596,31,Female,Australia,86993,74,24,45.62,6,12,0.71,0,"Great experience, will shop again!",2025-07-09
8597,24,Female,USA,59605,67,13,42.21,2,24,0.22,0,Love the products and fast shipping.,2025-05-10
8598,69,Male,Canada,152078,95,27,69.36,4,13,0.79,0,Good quality and value for money.,2025-08-21
8599,41,Male,Canada,65765,64,19,43.32,4,21,0.29,0,Good quality and value for money.,2025-06-09
8600,42,Male,South Africa,34982,83,20,52.91,5,18,0.07,0,Love the products and fast shipping.,2025-06-24
8601,24,Female,Canada,83382,48,21,51.73,5,21,0.81,0,The website is easy to use.,2025-06-28
8602,42,Female,Brazil,50302,98,31,40.88,9,2,0.16,0,Good quality and value for money.,2025-10-26
8603,41,Female,Brazil,63070,55,16,41.5,3,20,0.97,0,Very satisfied with my purchase.,2025-06-25
8604,31,Male,Brazil,63373,32,9,35.08,0,21,0.01,0,Good quality and value for money.,2025-09-01
8605,50,Male,USA,167161,58,31,56.8,8,28,0.92,0,"Great experience, will shop again!",2025-05-07
8606,45,Female,Germany,118174,30,40,46.06,15,30,0.7,0,Very satisfied with my purchase.,2025-09-19
8607,54,Male,Brazil,77625,34,8,51.71,1,11,0.52,0,"Great experience, will shop again!",2025-07-20
8608,34,Female,Australia,64701,49,7,43.05,0,12,0.88,0,Love the products and fast shipping.,2025-09-02
8609,27,Female,Germany,112210,99,19,71.72,2,7,0.71,0,Excellent customer service.,2025-08-15
8610,66,Male,USA,138733,77,20,59.89,3,3,0.69,0,The website is easy to use.,2025-10-19
8611,19,Male,South Africa,31302,1,4,25.78,1,28,0.99,0,"Great experience, will shop again!",2025-06-05
8612,50,Male,France,65888,34,26,47.96,10,21,0.74,0,Good quality and value for money.,2025-10-22
8613,47,Male,USA,103288,54,32,43.55,10,13,0.75,0,The website is easy to use.,2025-05-31
8614,67,Female,UK,129862,73,28,64.88,7,4,0.75,0,Very satisfied with my purchase.,2025-09-25
8615,57,Female,USA,54873,72,34,37.95,11,28,0.85,0,Good quality and value for money.,2025-05-07
8616,19,Female,USA,117298,92,16,58.08,0,10,0.5,0,Excellent customer service.,2025-09-16
8617,32,Male,India,78783,20,22,36.91,7,19,0.08,0,The website is easy to use.,2025-07-29
8618,26,Female,India,24154,85,10,32.46,0,15,0.61,0,Very satisfied with my purchase.,2025-07-08
8619,18,Female,USA,112618,7,7,44.5,0,25,0.61,0,"Great experience, will shop again!",2025-06-10
8620,63,Female,USA,62545,56,39,41.31,14,2,0.99,0,Excellent customer service.,2025-07-21
8621,18,Male,Brazil,76433,86,13,54.25,0,19,0.52,0,Excellent customer service.,2025-08-12
8622,61,Male,Canada,140258,75,22,65.52,3,9,0.86,0,The website is easy to use.,2025-09-18
8623,46,Male,Brazil,66418,30,35,38.84,14,27,0.49,0,Love the products and fast shipping.,2025-09-07
8624,51,Female,Brazil,27937,91,29,49.24,9,3,0.14,0,Very satisfied with my purchase.,2025-10-13
8625,34,Male,Germany,138208,58,32,54.08,10,5,0.77,1,The product did not match the description.,2024-07-03
8626,31,Male,Japan,140026,16,32,50.87,12,7,0.38,0,Very satisfied with my purchase.,2025-05-07
8627,25,Female,India,58719,47,23,41.38,7,8,0.77,0,Good quality and value for money.,2025-05-21
8628,59,Female,Australia,76964,50,27,43.95,9,15,0.19,0,Love the products and fast shipping.,2025-06-23
8629,29,Male,USA,109821,98,27,57.66,6,16,0.43,0,Love the products and fast shipping.,2025-08-08
8630,42,Male,USA,68929,2,28,43.11,11,8,0.52,0,The website is easy to use.,2025-06-22
8631,69,Female,Australia,179252,9,22,47.95,6,6,0.91,0,Very satisfied with my purchase.,2025-06-22
8632,45,Male,Canada,77556,45,11,41.11,0,25,0.85,0,Excellent customer service.,2025-08-14
8633,38,Female,South Africa,27975,96,29,41.77,8,18,0.25,0,Love the products and fast shipping.,2025-07-31
8634,34,Male,South Africa,23514,91,41,47.92,15,7,0.04,0,"Great experience, will shop again!",2025-09-12
8635,39,Male,USA,127382,17,19,51.72,5,22,0.26,1,I will not be shopping here again.,2024-05-01
8636,70,Male,Australia,177753,37,25,60.01,6,22,0.14,0,Love the products and fast shipping.,2025-10-08
8637,67,Female,Canada,82824,70,15,52.9,1,22,0.56,0,Excellent customer service.,2025-06-19
8638,35,Male,Brazil,46218,67,20,34.95,6,24,0.25,0,Very satisfied with my purchase.,2025-09-04
8639,52,Female,Brazil,94632,92,23,57.33,5,1,0.59,0,Excellent customer service.,2025-05-15
8640,56,Male,USA,116328,88,29,62.19,6,21,0.48,0,"Great experience, will shop again!",2025-10-13
8641,67,Female,USA,50608,87,21,42.14,5,24,0.8,0,Love the products and fast shipping.,2025-07-22
8642,52,Female,Germany,49281,3,5,21.82,0,5,0.21,1,Customer service was unhelpful.,2024-09-03
8643,57,Male,Germany,50102,52,14,47.72,3,30,0.38,0,Good quality and value for money.,2025-10-18
8644,52,Male,France,73491,10,13,38.83,4,17,0.12,0,Love the products and fast shipping.,2025-10-07
8645,36,Male,USA,148633,68,37,63.38,11,16,0.8,0,"Great experience, will shop again!",2025-08-25
8646,45,Male,France,58854,47,30,46.38,11,10,0.31,0,Love the products and fast shipping.,2025-05-17
8647,43,Male,Germany,41626,79,15,39.71,2,3,0.24,0,Excellent customer service.,2025-09-08
8648,35,Female,Canada,100665,29,11,50.32,2,28,0.35,0,Very satisfied with my purchase.,2025-09-16
8649,60,Female,UK,172810,58,42,60.5,13,22,0.42,0,The website is easy to use.,2025-09-25
8650,63,Male,Australia,90614,17,13,39.4,4,17,0.51,0,Very satisfied with my purchase.,2025-09-10
8651,39,Male,India,49866,38,11,45.94,2,23,0.45,0,The website is easy to use.,2025-05-12
8652,31,Male,UK,70282,59,26,48.14,8,11,0.53,0,Excellent customer service.,2025-07-12
8653,57,Male,India,36410,29,13,25.85,4,16,0.75,0,Very satisfied with my purchase.,2025-08-03
8654,61,Female,Brazil,51355,12,10,28.33,3,25,0.78,0,Good quality and value for money.,2025-06-20
8655,35,Female,India,57680,93,22,55.18,5,23,0.89,0,Love the products and fast shipping.,2025-05-31
8656,57,Male,Germany,160087,81,34,67.6,8,8,0.61,0,Love the products and fast shipping.,2025-07-02
8657,55,Female,UK,57180,61,12,35.78,1,12,0.13,1,Shipping was too slow.,2024-08-05
8658,58,Male,Japan,116856,80,43,56.47,14,12,0.18,0,The website is easy to use.,2025-10-07
8659,20,Male,USA,51468,92,12,39.25,0,27,0.78,0,Good quality and value for money.,2025-09-15
8660,66,Male,USA,151306,21,16,63.98,3,26,0.39,0,Love the products and fast shipping.,2025-07-15
8661,25,Female,Canada,87886,60,22,47.28,5,8,0.63,0,Good quality and value for money.,2025-10-20
8662,25,Female,USA,79036,77,17,52.04,2,26,0.89,0,Very satisfied with my purchase.,2025-10-09
8663,48,Male,UK,97452,10,9,36.37,1,11,0.21,0,Very satisfied with my purchase.,2025-10-09
8664,24,Female,Germany,119983,45,14,46.22,1,12,0.34,0,Love the products and fast shipping.,2025-10-01
8665,68,Male,USA,137008,77,46,58.88,15,28,0.4,0,"Great experience, will shop again!",2025-05-05
8666,19,Male,India,20459,1,2,25.09,0,11,0.65,0,Very satisfied with my purchase.,2025-09-05
8667,18,Female,Australia,67221,70,13,43.09,0,14,0.04,0,Very satisfied with my purchase.,2025-10-03
8668,55,Male,UK,143056,94,39,63.63,11,8,0.96,0,Very satisfied with my purchase.,2025-06-24
8669,52,Female,UK,54297,98,34,58.75,10,30,0.67,0,Good quality and value for money.,2025-09-18
8670,28,Male,Japan,121302,75,32,49.41,10,2,0.85,0,"Great experience, will shop again!",2025-09-15
8671,38,Female,USA,41536,95,15,46.88,2,19,0.51,0,Very satisfied with my purchase.,2025-08-17
8672,59,Female,USA,148658,59,35,58.25,11,14,0.98,0,Excellent customer service.,2025-08-02
8673,24,Male,USA,64323,63,22,46.07,6,9,0.8,0,Good quality and value for money.,2025-06-23
8674,56,Female,USA,119005,70,21,63.93,5,12,0.22,0,Very satisfied with my purchase.,2025-06-11
8675,47,Female,India,32436,55,28,40.93,11,21,0.1,0,"Great experience, will shop again!",2025-05-09
8676,53,Female,France,93684,66,25,46.09,6,7,0.34,0,Very satisfied with my purchase.,2025-06-26
8677,70,Female,South Africa,36708,31,15,31.41,4,11,0.47,1,I will not be shopping here again.,2025-01-03
8678,42,Female,India,75280,26,21,34.42,7,26,0.0,0,Good quality and value for money.,2025-07-02
8679,62,Male,Canada,154296,30,21,53.42,4,17,0.57,0,The website is easy to use.,2025-06-24
8680,33,Male,Germany,129978,9,28,48.72,10,12,0.15,0,Excellent customer service.,2025-09-03
8681,25,Male,Brazil,33595,8,10,30.59,4,13,0.13,1,Customer service was unhelpful.,2024-12-11
8682,49,Male,India,59124,25,37,34.06,15,11,0.68,0,Very satisfied with my purchase.,2025-08-31
8683,56,Female,India,53542,27,35,41.92,15,28,0.39,0,Good quality and value for money.,2025-07-06
8684,22,Female,Canada,42976,74,17,50.86,3,27,0.27,0,"Great experience, will shop again!",2025-06-08
8685,60,Male,Brazil,85984,50,19,48.07,4,10,0.23,0,"Great experience, will shop again!",2025-06-18
8686,54,Female,Brazil,30357,82,20,52.36,5,3,0.66,0,Excellent customer service.,2025-08-31
8687,20,Female,South Africa,29353,61,8,38.45,0,7,0.25,0,Love the products and fast shipping.,2025-08-27
8688,33,Female,USA,58022,75,39,43.37,14,25,0.88,0,Very satisfied with my purchase.,2025-06-30
8689,67,Male,USA,118264,56,15,50.05,2,29,0.63,0,The website is easy to use.,2025-08-05
8690,46,Female,Australia,152380,92,47,75.55,15,7,0.28,0,Excellent customer service.,2025-07-12
8691,68,Male,France,43724,54,33,40.44,12,5,0.58,0,Very satisfied with my purchase.,2025-08-06
8692,38,Female,Australia,104847,38,39,48.72,15,29,0.11,0,The website is easy to use.,2025-07-01
8693,22,Female,UK,143042,74,18,71.63,1,14,0.12,0,"Great experience, will shop again!",2025-10-23
8694,68,Female,Canada,59485,98,32,46.78,10,12,0.83,0,Very satisfied with my purchase.,2025-07-15
8695,21,Male,South Africa,39729,48,14,34.99,3,26,0.03,0,The website is easy to use.,2025-06-21
8696,50,Female,USA,151016,47,37,58.04,12,24,0.61,0,The website is easy to use.,2025-05-08
8697,64,Female,Canada,64582,23,35,43.29,14,29,0.17,0,The website is easy to use.,2025-07-17
8698,26,Female,USA,149191,1,13,45.53,2,11,0.75,1,Difficult to navigate the website.,2025-02-20
8699,34,Female,UK,56238,48,19,34.35,5,11,0.99,1,"Poor quality, item broke after a week.",2024-07-03
8700,60,Male,India,60357,7,28,38.89,11,21,0.5,0,Very satisfied with my purchase.,2025-06-06
8701,69,Male,Canada,127934,56,11,48.67,0,22,0.47,0,The website is easy to use.,2025-07-08
8702,57,Male,USA,132933,30,22,47.62,6,2,0.68,0,Excellent customer service.,2025-10-22
8703,53,Male,USA,100946,41,10,38.51,1,21,0.04,0,Very satisfied with my purchase.,2025-09-25
8704,67,Female,UK,121312,32,34,40.83,13,16,0.47,0,Good quality and value for money.,2025-09-27
8705,50,Female,UK,119685,16,35,45.21,13,7,0.84,1,Customer service was unhelpful.,2024-06-02
8706,18,Female,Japan,149535,5,7,58.44,0,19,0.46,0,Love the products and fast shipping.,2025-06-12
8707,46,Female,USA,133660,65,34,52.68,10,1,0.78,0,Love the products and fast shipping.,2025-05-11
8708,35,Female,Canada,117206,98,27,56.64,6,22,0.86,0,Love the products and fast shipping.,2025-09-02
8709,27,Male,Germany,95310,43,29,50.57,9,1,0.62,0,Very satisfied with my purchase.,2025-06-16
8710,24,Female,India,25424,63,7,31.07,0,10,0.59,0,Love the products and fast shipping.,2025-10-01
8711,57,Male,France,82488,84,34,44.03,11,19,0.45,0,Very satisfied with my purchase.,2025-09-03
8712,35,Female,USA,49638,85,13,45.33,0,19,0.21,0,Love the products and fast shipping.,2025-09-02
8713,59,Male,UK,51560,95,32,52.75,10,5,0.7,0,Excellent customer service.,2025-05-09
8714,48,Male,India,36979,45,8,36.37,0,11,0.59,0,Love the products and fast shipping.,2025-08-06
8715,29,Male,USA,81112,7,4,35.38,0,24,0.59,0,Good quality and value for money.,2025-07-24
8716,41,Male,Japan,91447,62,41,45.9,14,15,0.31,0,Excellent customer service.,2025-09-28
8717,22,Male,Canada,122877,13,9,42.31,1,10,0.83,0,Excellent customer service.,2025-08-10
8718,27,Female,USA,109613,58,22,48.94,5,2,0.75,0,Excellent customer service.,2025-10-17
8719,50,Female,USA,145510,78,33,63.66,9,4,0.98,1,Customer service was unhelpful.,2025-03-31
8720,65,Male,Brazil,90138,28,16,53.39,5,16,0.41,1,Difficult to navigate the website.,2024-03-24
8721,46,Male,Brazil,60180,15,22,34.75,8,5,0.98,0,Very satisfied with my purchase.,2025-09-30
8722,62,Male,UK,63920,57,36,53.23,13,2,0.48,0,The website is easy to use.,2025-07-31
8723,51,Female,Germany,80044,24,12,38.57,3,15,0.49,0,The website is easy to use.,2025-08-16
8724,69,Female,Germany,173716,11,21,56.52,5,2,0.86,0,Good quality and value for money.,2025-05-28
8725,48,Male,Brazil,78458,67,35,39.99,12,11,0.8,0,Excellent customer service.,2025-10-22
8726,31,Male,UK,105122,1,30,39.91,12,29,0.89,1,I will not be shopping here again.,2025-01-11
8727,46,Female,Canada,51574,38,15,31.25,3,13,0.18,0,Very satisfied with my purchase.,2025-05-31
8728,54,Female,India,66624,95,35,58.95,10,9,0.63,0,Excellent customer service.,2025-05-26
8729,54,Male,India,26295,5,22,34.18,10,2,0.31,0,Good quality and value for money.,2025-06-09
8730,44,Male,France,23218,6,20,29.78,8,17,0.1,1,Difficult to navigate the website.,2024-12-31
8731,43,Female,Germany,108609,58,39,61.08,14,4,0.62,0,"Great experience, will shop again!",2025-08-11
8732,30,Female,USA,54589,41,30,42.44,12,14,0.73,0,The website is easy to use.,2025-09-06
8733,38,Female,Brazil,74908,43,36,43.6,14,24,0.91,0,"Great experience, will shop again!",2025-07-24
8734,54,Female,Canada,113013,6,34,44.34,14,23,0.27,0,Love the products and fast shipping.,2025-08-07
8735,48,Female,Canada,71014,31,29,41.42,11,11,0.87,1,The product did not match the description.,2024-04-29
8736,38,Male,USA,132997,26,13,59.41,1,3,0.03,0,Love the products and fast shipping.,2025-05-07
8737,63,Male,Brazil,78231,13,14,39.88,3,26,0.92,1,I will not be shopping here again.,2024-11-24
8738,18,Female,India,27240,60,9,35.6,0,18,0.81,0,Love the products and fast shipping.,2025-05-30
8739,22,Female,India,77259,24,11,39.81,2,7,0.44,0,Excellent customer service.,2025-06-25
8740,59,Male,France,74709,46,27,42.66,10,18,0.28,0,Excellent customer service.,2025-06-17
8741,45,Male,France,31993,24,17,28.64,6,23,0.34,0,Good quality and value for money.,2025-09-01
8742,24,Male,Germany,127719,84,24,55.94,4,7,0.58,0,Good quality and value for money.,2025-07-26
8743,32,Female,UK,71619,61,34,41.0,13,11,0.5,0,"Great experience, will shop again!",2025-09-18
8744,25,Male,India,59389,78,22,46.45,6,14,0.01,0,"Great experience, will shop again!",2025-06-01
8745,55,Female,USA,51469,31,34,27.25,14,5,0.83,1,The product did not match the description.,2024-04-14
8746,33,Male,India,53786,24,4,43.43,0,26,0.75,1,Difficult to navigate the website.,2024-09-25
8747,66,Female,UK,131640,31,33,61.33,11,20,0.73,0,Very satisfied with my purchase.,2025-07-02
8748,64,Male,UK,108142,5,13,34.14,3,25,0.38,1,Customer service was unhelpful.,2025-01-07
8749,53,Male,USA,143394,77,32,56.97,8,16,0.24,0,Love the products and fast shipping.,2025-06-01
8750,48,Female,India,91350,3,7,35.06,0,30,0.13,0,Love the products and fast shipping.,2025-05-17
8751,42,Female,India,77935,57,14,55.98,1,8,0.45,0,Good quality and value for money.,2025-08-05
8752,46,Male,USA,178644,55,40,70.93,13,18,0.08,0,Love the products and fast shipping.,2025-05-26
8753,32,Male,USA,90496,98,38,57.35,12,23,0.28,0,Love the products and fast shipping.,2025-08-14
8754,53,Male,UK,48884,9,8,22.8,2,11,0.6,0,Good quality and value for money.,2025-06-10
8755,63,Male,South Africa,37928,59,24,37.49,7,4,0.18,0,Love the products and fast shipping.,2025-07-26
8756,44,Female,India,53765,42,13,34.29,2,21,0.62,0,Very satisfied with my purchase.,2025-05-12
8757,54,Male,UK,86684,37,16,35.54,4,11,0.76,0,Very satisfied with my purchase.,2025-10-18
